id,rate
36005,575.2636
36007,138.1443
36009,110.04
36011,102.4699
36013,145.2583
36015,78.993
36017,79.0816
36019,114.2848
36021,68.3342
36023,44.1216
36025,65.2134
36027,237.2632
36029,553.701
36031,42.5469
36033,71.7668
36035,59.5155
36037,88.743
36039,71.9505
36041,0.0
36043,70.1184
36045,131.0133
36047,1048.7172
36049,46.274
36051,71.0446
36053,86.8428
36055,449.9142
36057,54.7569
36059,951.0389
36061,490.8804
36063,213.525
36065,186.2968
36067,374.5568
36069,98.7363
36071,338.4891
36073,54.5792
36075,157.1869
36077,61.128
36079,89.5383
36081,1160.79
36083,127.8192
36085,236.6395
36087,194.3196
36089,133.68
36091,179.9368
36093,93.441
36095,31.566
36097,20.3269
36099,45.3492
36101,118.0728
36103,1502.968
36105,106.3202
36107,54.857
36109,62.8146
36111,180.445
36113,51.9784
36115,74.8464
36117,110.4612
36119,486.317
36121,53.5444
36123,27.7288
37001,186.9504
37003,67.3056
37005,20.6701
37007,69.5655
37009,51.5394
37011,15.9957
37013,90.4115
37015,56.2968
37017,121.2995
37019,261.4392
37021,300.6468
37023,134.229
37025,211.3133
37027,122.226
37029,16.5296
37031,103.2165
37033,53.0886
37035,247.2544
37037,109.9168
37039,51.5679
37041,23.3152
37043,29.6268
37045,165.0292
37047,205.0308
37049,135.863
37051,554.7576
37053,54.9472
37055,38.6144
37057,295.3296
37059,74.5812
37061,149.705
37063,265.014
37065,87.8928
37067,401.8278
37069,132.006
37071,274.4651
37073,35.8577
37075,0.0
37077,111.15
37079,37.9674
37081,563.3309
37083,111.237
37085,253.332
37087,95.1536
37089,122.2639
37091,48.616
37093,129.0275
37095,0.0
37097,266.68
37099,36.8829
37101,344.7037
37103,23.1748
37105,143.1888
37107,111.1215
37109,143.6922
37111,80.937
37113,47.425
37115,31.7355
37117,42.2172
37119,810.0312
37121,29.0909
37123,57.5295
37125,148.9232
37127,169.8426
37129,216.298
37131,63.4353
37133,262.6246
37135,126.378
37137,31.0752
37139,43.7657
37141,140.625
37143,22.8922
37145,78.264
37147,263.031
37149,30.5355
37151,242.7226
37153,96.0393
37155,458.184
37157,183.392
37159,249.534
37161,106.56
37163,192.15
37165,71.152
37167,103.02
37169,88.1961
37171,124.0456
37173,25.6932
37175,46.263
37177,18.929
37179,262.2816
37181,89.228
37183,798.9528
37185,34.3927
37187,17.598
37189,42.048
37191,211.5752
37193,137.676
37195,146.5218
37197,64.2464
37199,17.614
38001,0.0
38003,16.716
38005,42.3646
38007,0.0
38009,14.63
38011,0.0
38013,0.0
38015,90.503
38017,100.203
38019,0.0
38021,0.0
38023,0.0
38025,21.995
38027,0.0
38029,0.0
38031,0.0
38033,0.0
38035,70.138
38037,0.0
38039,0.0
38041,0.0
38043,0.0
38045,0.0
38047,0.0
38049,0.0
38051,0.0
38053,85.7688
38055,23.945
38057,25.3634
38059,53.6796
38061,48.91
38063,0.0
38065,0.0
38067,0.0
38069,0.0
38071,0.0
38073,0.0
38075,0.0
38077,32.864
38079,70.1568
38081,0.0
38083,0.0
38085,30.0696
38087,0.0
38089,42.5208
38091,0.0
38093,25.3548
38095,0.0
38097,0.0
38099,18.649
38101,111.0144
38103,15.5104
38105,89.964
39001,64.6967
39003,105.04
39005,79.5525
39007,148.7625
39009,71.1843
39011,64.1774
39013,90.2993
39015,74.9972
39017,336.7422
39019,36.6431
39021,82.1688
39023,177.5202
39025,201.56
39027,66.936
39029,137.3918
39031,62.0772
39033,72.216
39035,755.8968
39037,99.1724
39039,46.212
39041,113.4678
39043,75.828
39045,165.4191
39047,37.44
39049,985.1144
39051,93.676
39053,36.4764
39055,84.8655
39057,114.674
39059,39.59
39061,564.6417
39063,75.337
39065,73.1308
39067,29.5317
39069,58.6677
39071,81.7855
39073,48.8325
39075,43.898
39077,93.9424
39079,49.122
39081,81.2328
39083,97.8672
39085,160.461
39087,92.4345
39089,186.329
39091,100.1154
39093,243.3728
39095,435.286
39097,74.6606
39099,233.204
39101,85.436
39103,158.4261
39105,37.3296
39107,65.3296
39109,103.9
39111,15.9115
39113,533.116
39115,34.1389
39117,66.7888
39119,94.3998
39121,30.1623
39123,49.3848
39125,53.1692
39127,53.718
39129,96.6892
39131,67.8144
39133,161.882
39135,91.4892
39137,44.4223
39139,121.942
39141,146.6021
39143,66.1969
39145,123.6128
39147,89.0704
39149,63.6363
39151,338.1624
39153,379.3601
39155,266.7275
39157,102.0668
39159,53.776
39161,37.0006
39163,34.4084
39165,155.1613
39167,73.4556
39169,150.1981
39171,63.3947
39173,155.508
39175,46.9413
40001,59.9022
40003,23.16
40005,42.7676
40007,19.7496
40009,80.5494
40011,28.7593
40013,88.972
40015,120.1997
40017,194.373
40019,126.9346
40021,91.8479
40023,48.5152
40025,0.0
40027,242.9172
40029,15.6789
40031,187.5495
40033,17.22
40035,39.3714
40037,169.5168
40039,64.9
40041,111.9042
40043,41.2776
40045,0.0
40047,119.8729
40049,96.4635
40051,140.0204
40053,23.8553
40055,0.0
40057,0.0
40059,17.9164
40061,43.8464
40063,53.8434
40065,41.5968
40067,32.0892
40069,24.4266
40071,109.1472
40073,35.7236
40075,35.4768
40077,27.8018
40079,134.3547
40081,100.3951
40083,76.9692
40085,29.319
40087,63.4321
40089,105.76
40091,52.2288
40093,23.25
40095,40.455
40097,106.1216
40099,51.0711
40101,125.9388
40103,24.1374
40105,19.9956
40107,26.8092
40109,996.0795
40111,109.466
40113,110.3563
40115,80.2625
40117,62.3238
40119,144.4752
40121,116.0276
40123,98.813
40125,165.1653
40127,46.725
40129,16.1723
40131,152.6855
40133,76.263
40135,70.3086
40137,97.8846
40139,56.8178
40141,19.07
40143,818.4774
40145,113.553
40147,77.9055
40149,36.9504
40151,19.5048
40153,73.1986
41001,19.2708
41003,60.4212
41005,315.9776
41007,37.474
41009,79.1344
41011,93.7125
41013,25.1976
41015,49.137
41017,170.388
41019,160.458
41021,0.0
41023,0.0
41025,19.2402
41027,25.1735
41029,231.3157
41031,71.0144
41033,175.5579
41035,91.637
41037,22.7302
41039,358.337
41041,60.3278
41043,131.2916
41045,48.5744
41047,293.499
41049,16.7805
41051,466.0272
41053,101.2908
41055,0.0
41057,35.4788
41059,115.0575
41061,28.2601
41063,0.0
41065,33.1695
41067,281.499
41069,0.0
41071,91.5822
42001,142.3996
42003,861.8785
42005,101.6775
42007,203.2704
42009,117.4704
42011,455.0601
42013,163.7415
42015,117.3896
42017,564.0165
42019,223.1316
42021,192.8248
42023,14.8955
42025,103.1056
42027,142.8678
42029,410.2272
42031,93.1704
42033,154.2629
42035,71.541
42037,107.3952
42039,165.6325
42041,219.3858
42043,271.453
42045,337.776
42047,71.7462
42049,306.2873
42051,268.172
42053,25.5612
42055,229.338
42057,36.58
42059,90.8232
42061,100.65
42063,149.1002
42065,66.957
42067,59.5104
42069,233.9909
42071,639.984
42073,115.4023
42075,190.9026
42077,357.823
42079,414.4777
42081,163.1112
42083,76.5972
42085,183.8144
42087,83.7936
42089,282.7338
42091,490.1142
42093,24.2333
42095,270.5886
42097,159.7048
42099,114.085
42101,1248.2376
42103,73.0483
42105,37.8532
42107,277.0143
42109,60.4845
42111,144.8142
42113,0.0
42115,96.416
42117,88.7754
42119,49.3614
42121,107.058
42123,85.4763
42125,249.8244
42127,82.2416
42129,467.116
42131,59.0751
42133,528.906
44001,29.436
44003,148.6152
44005,57.6506
44007,379.1844
44009,126.653
45001,42.4405
45003,313.0307
45005,21.329
45007,404.901
45009,53.137
45011,81.2483
45013,228.6076
45015,376.5895
45017,41.6584
45019,571.5225
45021,95.2408
45023,100.2447
45025,142.9875
45027,95.5164
45029,132.1985
45031,183.0573
45033,74.7048
45035,222.7035
45037,42.4848
45039,71.2256
45041,292.3851
45043,158.0098
45045,724.128
45047,111.232
45049,51.0125
45051,567.7808
45053,89.661
45055,170.5347
45057,174.636
45059,146.3726
45061,51.3604
45063,527.9872
45065,16.7382
45067,105.3789
45069,55.848
45071,71.7877
45073,127.8264
45075,288.288
45077,228.6992
45079,522.0358
45081,54.0702
45083,469.6672
45085,194.2542
45087,39.0264
45089,107.8935
45091,368.019
46003,0.0
46005,21.8028
46007,0.0
46009,14.046
46011,26.6512
46013,42.2488
46015,0.0
46017,0.0
46019,21.6258
46021,0.0
46023,15.7879
46025,0.0
46027,0.0
46029,27.938
46031,28.0194
46033,17.7345
46035,15.908
46037,0.0
46039,0.0
46041,32.8396
46043,0.0
46045,0.0
46047,0.0
46049,0.0
46051,0.0
46053,16.868
46055,0.0
46057,0.0
46059,0.0
46061,0.0
46063,0.0
46065,22.9346
46067,0.0
46069,0.0
46071,21.281
46073,0.0
46075,0.0
46077,16.7475
46079,0.0
46081,27.1227
46083,41.2384
46085,23.6497
46087,0.0
46089,0.0
46091,0.0
46093,43.1216
46095,14.7
46097,0.0
46099,182.882
46101,0.0
46103,119.0662
46105,0.0
46107,0.0
46109,33.1968
46111,0.0
46113,90.9952
46115,0.0
46117,0.0
46119,0.0
46121,65.2212
46123,0.0
46125,14.0624
46127,16.5319
46129,0.0
46135,29.4892
46137,0.0
47001,143.5032
47003,107.2421
47005,58.122
47007,32.0413
47009,164.2407
47011,164.76
47013,107.7786
47015,46.7738
47017,85.11
47019,91.0176
47021,107.3628
47023,34.758
47025,91.6168
47027,27.954
47029,102.5846
47031,107.246
47033,24.9356
47035,121.7685
47037,735.1817
47039,37.3312
47041,53.9504
47043,146.6675
47045,68.283
47047,62.4176
47049,46.423
47051,103.505
47053,123.68
47055,83.6737
47057,73.1648
47059,143.5035
47061,79.2075
47063,100.8576
47065,456.586
47067,21.3024
47069,54.5265
47071,67.262
47073,124.817
47075,38.1885
47077,56.018
47079,86.9508
47081,56.0832
47083,18.1874
47085,50.778
47087,18.5088
47089,89.5509
47091,39.2898
47093,583.2372
47095,15.262
47097,79.4078
47099,97.2302
47101,20.2402
47103,87.4562
47105,91.3878
47107,105.252
47109,94.5612
47111,64.4084
47113,147.267
47115,79.5396
47117,68.7918
47119,128.2725
47121,49.1442
47123,117.6058
47125,246.9493
47127,15.7975
47129,56.316
47131,77.3525
47133,46.2588
47135,35.9812
47137,0.0
47139,46.844
47141,118.664
47143,75.0743
47145,110.7708
47147,156.5817
47149,288.906
47151,59.3649
47153,39.7008
47155,161.687
47157,1220.4439
47159,39.9189
47161,38.5091
47163,219.8658
47165,259.059
47167,110.9214
47169,35.2088
47171,26.9445
47173,47.7825
47175,17.4623
47177,123.9039
47179,151.4904
47181,37.2086
47183,61.8714
47185,60.4923
47187,123.1356
47189,188.064
48001,155.5929
48003,71.6557
48005,193.05
48007,47.4468
48009,18.5031
48011,0.0
48013,100.3254
48015,78.6078
48017,20.73
48019,62.676
48021,187.3656
48023,20.8336
48025,59.1534
48027,493.71
48029,2041.4526
48031,31.3548
48033,0.0
48035,44.45
48037,177.2225
48039,507.186
48041,209.152
48043,0.0
48045,0.0
48047,18.7044
48049,52.7142
48051,50.0337
48053,121.3461
48055,87.582
48057,67.5707
48059,32.4312
48061,378.3528
48063,49.2219
48065,23.4507
48067,90.783
48069,24.1211
48071,102.9915
48073,157.7962
48075,15.5958
48077,20.74
48079,0.0
48081,0.0
48083,28.662
48085,619.6687
48087,0.0
48089,43.5099
48091,185.541
48093,40.65
48095,0.0
48097,73.6459
48099,98.2306
48101,0.0
48103,0.0
48105,0.0
48107,0.0
48109,0.0
48111,16.4105
48113,2518.638
48115,21.3952
48117,38.39
48119,15.714
48121,527.3541
48123,33.0944
48125,0.0
48127,35.4848
48129,0.0
48131,25.3726
48133,56.3456
48135,446.3216
48137,0.0
48139,207.1121
48141,1000.1844
48143,72.2646
48145,39.0747
48147,101.256
48149,76.9823
48151,0.0
48153,16.0623
48155,0.0
48157,548.276
48159,18.02
48161,55.3336
48163,29.6496
48165,66.045
48167,439.8772
48169,0.0
48171,40.832
48173,0.0
48175,0.0
48177,59.3398
48179,66.8276
48181,259.4214
48183,271.0488
48185,84.2332
48187,176.7
48189,62.496
48191,0.0
48193,26.2368
48195,15.4252
48197,0.0
48199,150.1767
48201,4885.507
48203,195.2744
48205,0.0
48207,0.0
48209,259.035
48211,20.064
48213,206.154
48215,914.1803
48217,101.0592
48219,44.7963
48221,118.6262
48223,86.2104
48225,75.0453
48227,69.6369
48229,0.0
48231,176.986
48233,63.1417
48235,0.0
48237,23.9085
48239,44.217
48241,81.7696
48243,0.0
48245,428.7995
48247,0.0
48249,107.5178
48251,299.1664
48253,43.8592
48255,41.7368
48257,211.3484
48259,66.096
48261,0.0
48263,0.0
48265,111.2364
48267,0.0
48269,0.0
48271,0.0
48273,38.628
48275,0.0
48277,108.9506
48279,43.4368
48281,50.39
48283,21.6746
48285,41.4141
48287,56.9228
48289,65.7579
48291,234.351
48293,77.6292
48295,18.4756
48297,36.273
48299,29.265
48301,0.0
48303,440.961
48305,19.6214
48307,0.0
48309,413.8497
48311,0.0
48313,37.4247
48315,34.5066
48317,0.0
48319,0.0
48321,91.2975
48323,85.5345
48325,76.6304
48327,0.0
48329,327.243
48331,53.3632
48333,0.0
48335,21.7824
48337,58.248
48339,778.4205
48341,57.5848
48343,42.0519
48345,0.0
48347,150.1923
48349,81.9315
48351,45.2416
48353,33.2046
48355,427.4652
48357,34.4256
48359,0.0
48361,250.299
48363,75.8592
48365,104.5836
48367,221.6952
48369,17.8344
48371,28.6074
48373,161.2765
48375,243.254
48377,0.0
48379,27.58
48381,179.508
48383,0.0
48385,15.8437
48387,48.5394
48389,28.698
48391,19.7154
48393,0.0
48395,67.65
48397,79.0281
48399,21.8736
48401,167.1613
48403,48.645
48405,43.911
48407,84.0069
48409,107.064
48411,18.5526
48413,0.0
48415,34.656
48417,0.0
48419,130.1265
48421,0.0
48423,393.9156
48425,20.8656
48427,100.728
48429,21.6315
48431,0.0
48433,0.0
48435,0.0
48437,0.0
48439,1945.36
48441,202.7145
48443,0.0
48445,24.2041
48447,0.0
48449,74.7638
48451,163.2512
48453,1151.145
48455,48.3616
48457,74.963
48459,112.9912
48461,0.0
48463,51.5223
48465,63.6662
48467,164.021
48469,127.5134
48471,104.6835
48473,98.322
48475,31.3875
48477,68.876
48479,266.673
48481,102.92
48483,18.2848
48485,198.5325
48487,16.8649
48489,45.9963
48491,391.4
48493,92.804
48495,35.9766
48497,166.4226
48499,141.4116
48501,33.144
48503,38.535
48505,24.3423
48507,22.0806
49001,0.0
49003,66.9734
49005,82.8401
49007,39.254
49009,0.0
49011,197.8152
49013,65.216
49015,22.3251
49017,15.5744
49019,21.6867
49021,51.9959
49023,14.6804
49025,23.2128
49027,31.515
49029,0.0
49031,0.0
49033,0.0
49035,764.2194
49037,71.6797
49039,45.5632
49041,20.773
49043,35.1945
49045,86.2372
49047,73.734
49049,392.6818
49051,44.3424
49053,167.1428
49055,0.0
49057,264.5225
50001,44.4108
50003,54.6675
50005,43.3734
50007,64.2124
50009,0.0
50011,72.963
50013,0.0
50015,30.0984
50017,40.4026
50019,59.5804
50021,78.1118
50023,53.0982
50025,61.1996
50027,67.2168
51001,95.7609
51003,94.0401
51005,33.222
51007,41.136
51009,41.6533
51011,45.837
51013,68.0724
51015,110.793
51017,13.689
51019,107.2162
51021,25.175
51023,43.03
51025,37.9454
51027,83.1816
51029,33.826
51031,82.3275
51033,56.5782
51035,71.0904
51036,19.6644
51037,33.0075
51041,299.2491
51043,15.8653
51045,17.2722
51047,68.8324
51049,18.6713
51051,29.0852
51053,55.718
51057,24.4266
51059,455.0152
51061,109.1968
51063,34.2716
51065,44.3564
51067,95.8086
51069,107.0901
51071,26.904
51073,70.5679
51075,39.4848
51077,18.1116
51079,36.1589
51081,25.6982
51083,88.0
51085,112.1098
51087,257.5392
51089,104.162
51091,0.0
51093,54.0105
51095,58.0664
51097,0.0
51099,43.1307
51101,24.279
51103,23.1924
51105,57.3873
51107,181.525
51109,79.0004
51111,49.864
51113,26.314
51115,21.2064
51117,62.384
51119,23.5312
51121,87.5196
51125,35.64
51127,30.0315
51131,26.6662
51133,28.1773
51135,23.3685
51137,73.5546
51139,40.5416
51141,49.3128
51143,149.7192
51145,42.6735
51147,32.3036
51149,48.5329
51153,312.2658
51155,48.0508
51157,0.0
51159,24.9256
51161,75.028
51163,44.654
51165,140.7078
51167,56.046
51169,44.768
51171,55.9273
51173,53.6435
51175,43.3416
51177,155.0256
51179,125.9928
51181,0.0
51183,32.9476
51185,95.5944
51187,42.8857
51191,65.6748
51193,36.7017
51195,47.922
51197,49.5057
51199,39.8052
51510,75.2875
51515,0.0
51520,18.9024
51530,0.0
51540,31.9151
51550,186.6968
51570,23.0503
51580,13.9248
51590,50.9328
51595,0.0
51600,19.5864
51610,17.6813
51620,0.0
51630,19.845
51640,0.0
51650,109.5032
51660,20.9912
51670,24.4156
51678,0.0
51680,71.1423
51683,25.2486
51685,0.0
51690,17.8243
51700,146.372
51710,147.2568
51720,0.0
51730,45.7814
51735,0.0
51740,76.8032
51750,0.0
51760,196.0677
51770,89.4852
51775,25.483
51790,26.9918
51800,112.8478
51810,315.686
51820,21.366
51830,0.0
51840,27.543
53001,26.8506
53003,28.8457
53005,130.5402
53007,74.588
53009,87.258
53011,360.8064
53013,0.0
53015,102.133
53017,35.8236
53019,19.1675
53021,79.0281
53023,0.0
53025,167.6646
53027,113.3088
53029,63.42
53031,39.2964
53033,1039.9835
53035,177.9281
53037,38.2698
53039,47.9803
53041,97.6664
53043,18.45
53045,72.8532
53047,74.322
53049,28.7854
53051,25.97
53053,665.5424
53055,0.0
53057,96.292
53059,0.0
53061,531.7081
53063,387.4544
53065,74.205
53067,239.2659
53069,0.0
53071,59.844
53073,166.6808
53075,32.7789
53077,346.7618
54001,43.5916
54003,165.7455
54005,71.142
54007,36.1575
54009,25.883
54011,126.2417
54013,0.0
54015,20.5643
54017,20.9775
54019,117.3432
54021,18.9596
54023,28.0488
54025,99.26
54027,54.0109
54029,36.1344
54031,41.769
54033,144.3981
54035,75.7276
54037,100.2834
54039,285.3345
54041,41.035
54043,73.3074
54045,109.5788
54047,67.4784
54049,79.5242
54051,42.1408
54053,72.9432
54055,111.213
54057,44.1248
54059,90.006
54061,103.463
54063,27.164
54065,33.1607
54067,51.654
54069,30.3296
54071,23.5872
54073,0.0
54075,0.0
54077,50.682
54079,85.155
54081,133.0097
54083,50.0293
54085,22.0242
54087,30.7944
54089,30.8591
54091,30.7242
54093,16.6248
54095,17.2862
54097,44.5158
54099,90.4684
54101,20.3182
54103,33.5748
54105,0.0
54107,86.237
54109,79.093
55001,36.387
55003,16.103
55005,63.637
55007,22.4775
55009,205.336
55011,19.782
55013,26.0576
55015,44.5419
55017,69.806
55019,68.846
55021,96.2455
55023,47.5368
55025,413.0272
55027,106.2888
55029,22.2128
55031,52.4376
55033,62.027
55035,91.4076
55037,0.0
55039,122.1108
55041,33.7699
55043,72.5606
55045,59.3008
55047,24.4868
55049,45.2675
55051,0.0
55053,33.0432
55055,109.7135
55057,50.1505
55059,168.068
55061,30.666
55063,94.4088
55065,38.7619
55067,42.702
55069,45.5888
55071,112.224
55073,162.936
55075,78.4662
55077,27.09
55078,16.7314
55079,669.4842
55081,58.9927
55083,71.0923
55085,39.1193
55087,145.6048
55089,61.229
55091,0.0
55093,65.5328
55095,95.5614
55097,77.5302
55099,24.615
55101,156.1304
55103,26.493
55105,193.4256
55107,17.1996
55109,95.4349
55111,88.7306
55113,36.1614
55115,87.3159
55117,103.761
55119,24.648
55121,53.1162
55123,60.724
55125,36.3766
55127,134.5851
55129,39.235
55131,133.251
55133,276.5826
55135,93.7188
55137,60.445
55139,135.6088
55141,80.9688
56001,41.5921
56003,38.176
56005,96.64
56007,41.2204
56009,25.3746
56011,19.5696
56013,158.7417
56015,22.9738
56017,0.0
56019,17.146
56021,125.3057
56023,44.5608
56025,163.248
56027,0.0
56029,63.7758
56031,17.598
56033,42.0448
56035,19.1083
56037,103.523
56039,0.0
56041,33.4464
56043,19.9728
56045,14.402
